"Average","Stdev"
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
0.11067870678967,0.0657499223754882
