"Average","Stdev"
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
0.277872928136612,0.179680357507653
