"Average","Stdev"
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
0.0823061494222732,0.10862612054108
