0.8584727626635302,0.49003987477900524,0.7281094428106731,0.6386130574561932
0.871464573268921,0.621193299454169,0.7753976250696744,0.6183731921529568
0.7645349002849003,0.4349336657844904,0.6099313338466201,0.5534038704563182
0.8679314690945127,0.6506420385170385,0.6482228006663286,0.4113062581271191
0.8565793807641635,0.7155044362242504,0.7243667714954724,0.6214332354592821
0.897079102057363,0.6264926644674929,0.713745990408776,0.4943486751690499
0.8644223365201625,0.560874793483489,0.7460733829447599,0.6716946072016232
0.8740147714604236,0.6126900165052338,0.674061226547477,0.6771660959523105
0.820728934109369,0.560782188825667,0.6273207827966715,0.5389666776640298
0.8265982905982909,0.5965570392743464,0.655175502802362,0.6033028571658176
