PC, FCI, GES, LiNGAM
0.7714335080124555,0.5865315403550697,0.5289092295092831,0.4333685447753527
0.882559523809524,0.5677838827838827,0.6025682795725634,0.5495612599674555
0.7771200980392158,0.5696062271062272,0.6694151105121587,0.5736370962460672
0.8454697712418302,0.4938061145510836,0.6155751956012054,0.47386013859000997
0.8127235982112145,0.5218172268907563,0.6265138900167784,0.4874146190621169
0.8555246265172736,0.7228283113944879,0.6944987212381307,0.6259409530150439
0.7842279411764705,0.6675946275946276,0.6941355022510161,0.47647993071384454
0.9099702380952381,0.8055600649350648,0.6855857140629282,0.4378287944759376
0.8827766106442578,0.7161149267399268,0.7307751385752028,0.42749644512005525
0.8313970588235294,0.614903919609802,0.6642982626647582,0.4082709069081865
0.7916510446075664,0.4994690943432363,0.5909736298636052,0.5097258211648796
0.8432516339869283,0.6636380286380286,0.5177921327102969,0.539287648854706
0.8892898606811146,0.696331585081585,0.706961213220652,0.5755769249907775
0.8502128482972138,0.6220352319249377,0.5995058357593046,0.611540175612365
0.8714708032335741,0.6348564425770308,0.6790760698688831,0.6436836515178543
0.8631578947368421,0.609609624551575,0.6414101628575313,0.6437299240251102
0.8468717750257998,0.602245115995116,0.6708732421645633,0.46310290320529823
0.7721324143692565,0.4813125644994839,0.5191372278695024,0.4976433491338318
0.7996697626418989,0.614089684824979,0.7324688975005437,0.622883765381126
0.887511824905401,0.6304170869979693,0.6495659195291548,0.6050965062339427
0.8279289297658863,0.5856914344685243,0.623482733864705,0.5393769010253916
0.8555904913799651,0.6397563547563547,0.6889567067541005,0.42374637821138716
0.7176988518727647,0.44302413509263355,0.6233073069147836,0.48510598632535123
0.8626479188166496,0.7671359196359198,0.5607042515584654,0.5154192954327034
0.8171998624011007,0.6542990179754887,0.5861368861617763,0.45248163973372935
0.9016615067079463,0.7132954545454545,0.6844029190746324,0.4748572160112559
0.8287087035771246,0.5250274725274725,0.6278178250356603,0.5705023753701535
0.8836489508083936,0.7432589924695189,0.6854459577160967,0.5956318814420112
0.8285660173160172,0.46450131739605416,0.6446815319727796,0.5693879217888647
0.8190181894129264,0.4473670318329762,0.6441347317435667,0.5382159794255059
0.8550533524446566,0.5515021030740843,0.6776414850923761,0.6413911792762234
0.8822710803689064,0.5259941520467837,0.7176759506924896,0.7187939342658317
0.8730161867118389,0.7779629220109097,0.7813397652670332,0.6368108884277219
0.8540757575757578,0.6232386840455726,0.6855868531146506,0.4420831017284323
0.8140979672501413,0.5593376769784261,0.7378297738870009,0.34165852418710196
0.8580660643704123,0.7441205648926237,0.733195964793384,0.3501192486798952
0.89333069828722,0.5372471396852202,0.6976217247523844,0.5849320729196023
0.8190492535687044,0.6047731461005454,0.6857514726252971,0.5951567308580479
0.9286420101637491,0.546140873015873,0.7985451038772606,0.5806569789381941
0.8062662337662339,0.5531487432883145,0.793365047106651,0.6259029452224376
0.8728043891360769,0.6114388439745044,0.7231780825727984,0.5504871880578768
0.8705477207977209,0.6551673090448833,0.7491795370393229,0.6555084819148432
0.8042350848385332,0.5026504642700295,0.7071033376096866,0.507810180727599
0.8236621257164736,0.601268655879724,0.7907600621715257,0.5735655175277301
0.8277406168710517,0.5963796777015037,0.7422052025118206,0.47195290229620523
0.8444937932437933,0.592217391255788,0.7096133675393869,0.5972327526542455
0.822035510785511,0.3976827658304124,0.6792628713463252,0.4816878262842034
0.8048454415954417,0.6357518796992482,0.7673519352207631,0.4479204768954893
0.7667722032395945,0.3399923325466804,0.7265513859389908,0.4679207786018165
0.867875457875458,0.5821185823033651,0.7283500232062203,0.5314305615786905
0.7809701135107836,0.4257654218227624,0.7532549059119721,0.4553498616310986
0.808541710006241,0.4380091326801853,0.7942772589368748,0.513247260604797
0.683573114528492,0.46150473515805324,0.7243254222717157,0.5058129862626104
0.8112843453378856,0.49606517735379285,0.6987320284676765,0.4430817229132299
0.8395915926179086,0.5933253197610783,0.7415729068857384,0.5562879910647378
0.5840320910973086,0.30469881302496726,0.5772015024592041,0.4521949092075096
0.8069328624591783,0.5694650262018683,0.7921729159340118,0.6004598936037167
0.7484862724994302,0.3009338120319578,0.7653584879661681,0.5508448004156138
0.8267907540590608,0.4417802632113104,0.7845476605096735,0.41027516407474235
0.7836728184096606,0.41680341426495005,0.7845866055964434,0.4751535629180673
0.8091105819413416,0.5053618533368949,0.7557288399350448,0.49817637353356775
0.7632852160610784,0.4823237643998515,0.7271388508945507,0.5178015434970029
0.785312535355663,0.5412486384583157,0.7759666438809335,0.616885628744912
0.838151895206243,0.5094904066725656,0.7899569469727056,0.5170235980427111
0.7847965559344873,0.5247094563022163,0.7654352489840541,0.6115783077102899
0.8139094424094424,0.4915202188283148,0.693332228660816,0.6304904013560562
0.8421359381359382,0.5589349688708759,0.7396109906609751,0.6367280061570957
0.8380824175824177,0.4967363715189802,0.7597546701764312,0.6474124862185446
0.7915903540903542,0.4613733454856229,0.7708624757784325,0.5846039232708264
0.816941612735091,0.5124679546597499,0.7590577949794503,0.6594884649553672
0.8612912495365223,0.5492876086499925,0.6430652862170098,0.5231646738410689
0.8470749898249899,0.5368144271187749,0.7218560713579828,0.5266289557148787
0.883994708994709,0.5525582285724714,0.722351663936674,0.5240284373097305
0.9057309284917979,0.6228402446081268,0.8057287541551406,0.6183424393127149
0.8571175248761456,0.39696657664112905,0.7785896569404288,0.6496358717574585
0.8697350427350429,0.5213726563852086,0.6874965867054487,0.4726512401410596
0.8581458284066981,0.5909543599412415,0.7269298662165838,0.6734432736931228
0.8780917785917784,0.5890869617500052,0.6853513414796223,0.5394528021133971
0.888558992939428,0.5146038854170165,0.8193047835089338,0.675560746573849
0.8787487331509072,0.5953571198174106,0.7807430836042846,0.6135958421583363
0.8483059861285668,0.7307978552006638,0.8171905426681745,0.6396241272354121
0.8780476791156346,0.5755748688378284,0.6853373651259,0.5947369353995606
0.8820218623145488,0.5442653332767348,0.6967140345732576,0.5998934411367098
0.8685645276540181,0.5583914934174209,0.7551679637756084,0.5182592804168792
0.8157384015265526,0.587008695256847,0.7709559292504886,0.6731016200494716
0.8730273201852736,0.541534622279997,0.6482219645467382,0.5176407432432061
0.9125723191111816,0.5822657482362421,0.7544549006483294,0.6893835345112983
0.8623166385420811,0.6104918735353492,0.7079466180628304,0.5282487194033199
0.8549199298487723,0.536517430590359,0.7253120310211677,0.5319628036112123
0.9092951990306688,0.5981437171853607,0.7216693772891261,0.6910868615883655
0.6966788294265075,0.4357187380360923,0.5424636225193851,0.39820621207811974
0.8438602941176473,0.8357230392156865,0.7315330713011118,0.47918132033667665
0.783014705882353,0.7719321895424837,0.5206589704408741,0.3841332178993801
0.9111011904761904,0.8741491596638655,0.6037014792913978,0.3513043876595339
0.8358100355526826,0.80436045572075,0.6421850321481133,0.43923424206083606
0.9386630036630038,0.9121978021978023,0.6414202272171642,0.2658013361043309
0.9049450549450551,0.9032967032967034,0.6141967697409416,0.4331896642613488
0.7464338235294117,0.7160416666666666,0.4717195234401661,0.41816038769477454
0.8847759103641456,0.8625099206349207,0.7352329738261273,0.3590777643638507
0.8189836511527689,0.6120342157842156,0.5739085359780003,0.30687041036044815
0.8133173187521011,0.5489971466442054,0.6868654664743665,0.6220971988502245
0.8597777081592873,0.6482231657231657,0.6662987051824831,0.6871265824781239
0.8482631578947369,0.4784209217630607,0.6496556600364337,0.5731500935657396
0.8684049798409065,0.580796138630891,0.626106637223472,0.5765756865049011
0.9305023923444976,0.7305237572884632,0.6241909344914089,0.7144350314760347
0.8790859394863972,0.6452310262836578,0.7137877877463688,0.6394576272898109
0.856643407761829,0.6460423733043701,0.6253823387860433,0.5001963037349159
0.6170811217767741,0.47836152882205507,0.4423994874322427,0.3581080271183361
0.894425642110391,0.6898745698745697,0.6901361420063654,0.5980756317218494
0.8749760765550239,0.6398001224781411,0.7149209507457044,0.6465278407104702
0.8067212208081772,0.5346877899623894,0.6713356326285618,0.5613827752477267
0.7604978354978356,0.47179768567345964,0.620900078368299,0.36459957861489944
0.8653341687552215,0.5279911159961469,0.7039915220033841,0.6480116356015433
0.8022284878863826,0.4792068351680177,0.6202713834784146,0.48166819868320615
0.8499837043200887,0.46476629128525404,0.6951496419406421,0.5707644370141899
0.8392893548099499,0.3591079581752956,0.6569404798254603,0.5536221316412664
0.809405467720685,0.45242849685574155,0.6636751380561353,0.6286486730513234
0.8799812030075189,0.4725030997554218,0.7412302830754843,0.6876382772971247
0.813946922642575,0.5428029325765393,0.7193810919167034,0.47474037146424947
0.7602108036890647,0.32949062021544856,0.6591335991628864,0.5097453368172216
0.9254947976000608,0.6831617647058823,0.7911916729502312,0.4704901709224597
0.8663970588235296,0.7068658424908423,0.7089451376381545,0.4152820171757088
0.878345004668534,0.7350684119801768,0.6857871246573398,0.4658758452456655
0.8524918300653594,0.4121703296703297,0.6423323323215597,0.5373033340770317
0.8781658496732027,0.6886463536463536,0.7405431973035043,0.4993720569936041
0.8953349673202615,0.7530677655677656,0.70089175143913,0.391036139343978
0.8483006535947712,0.5313759157509157,0.7178290747706478,0.5640131266506243
0.9035434173669469,0.8013301282051282,0.7994600245182186,0.4078445037503077
0.8139989680082561,0.6305311355311354,0.6603105596102471,0.4221893991321002
0.764970330237358,0.5127426739926739,0.7103297077243529,0.5147510034110292
0.7280045389393215,0.5269627790510143,0.5681336489829094,0.25929998390191195
0.8946654626762987,0.6816351658747168,0.6908175394360531,0.4869737438223556
0.8866228070175438,0.6700873758594346,0.7618695756051341,0.4531057239140259
0.8637280701754386,0.6346488463806574,0.6782629034162753,0.4899067046530766
0.857141014300457,0.5877205031810294,0.6550475745788961,0.4815951005028805
0.7525855151713277,0.39711546021917543,0.6873986136074077,0.32771232646770454
0.8780847953216375,0.6870900987986903,0.7499412106146941,0.48141300032002626
0.868526831785346,0.6745399036807705,0.6519417797292354,0.5158718508783322
0.7945505809979492,0.49182237267376594,0.7160237516366499,0.5316150139562061
0.7501108601543385,0.6208823529411763,0.6152016541631966,0.4519903330649636
0.7309775550536419,0.5293102548036759,0.7432793300852565,0.45592045002781045
0.8549623166651031,0.7449161908353086,0.7099428112084984,0.3268764931770635
0.8679523563811491,0.7346429918121093,0.8584672672035722,0.3947616762137211
0.8451034141726869,0.7015546218487395,0.750453921354375,0.44066800111795085
0.7975705194358447,0.5646650326797386,0.791173451813136,0.46297444896640066
0.8747916666666666,0.8311721611721612,0.8372541029588675,0.4157758551158648
0.8277941176470588,0.7163026556776557,0.8299986897437976,0.3354003658211387
0.8436435758513932,0.723739361129067,0.8231578412260783,0.38321208947868063
0.6905701754385964,0.5842892156862745,0.8230182874886504,0.35001665838842955
0.8564548933608533,0.7187934981684981,0.7585310924973431,0.4052281579257235
