0.4898443412452701,0.42061938061938065,0.6987970362970362,0.22888222491649152
0.4652741702741703,0.40605158730158725,0.6347481803112607,0.2841452848308108
0.7053373015873017,0.5697023809523809,0.6922414350355526,0.2634781646236667
0.6493434343434343,0.46345238095238106,0.7857808857808859,0.30932836962894783
0.575,0.38630952380952377,0.6260890702434819,0.26688292111826983
0.6755808080808081,0.5990476190476189,0.7057654553049288,0.27890985192267814
0.89375,0.8549999999999999,0.46486517094876223,0.27821953526590515
0.6348611111111111,0.5342261904761905,0.5767968469439058,0.17222618750364888
0.6811219336219335,0.5485119047619048,0.5844289044289045,0.2427913905737416
0.6133928571428571,0.5208333333333334,0.541234427981719,0.3638474411744156
0.7922619047619048,0.7010714285714286,0.5523291646434061,0.2626747025468744
0.6515802373581011,0.4410916860916861,0.7112417295466831,0.47084909487539683
0.6280248917748917,0.471904761904762,0.5921987259816206,0.28747750978690484
0.5852272727272727,0.6389285714285713,0.4315400019656986,0.26731138755980144
0.4650865800865801,0.3159920634920634,0.5932640211955227,0.29885428199031894
0.7024941724941723,0.5840873015873015,0.6892459967568663,0.22075148401860206
0.6445328282828282,0.5766071428571429,0.5471074438547349,0.21779204901507798
0.6752020202020199,0.6728571428571428,0.576171679197995,0.3535234121744331
0.7436111111111112,0.7416666666666667,0.6631823261167723,0.2754655328935499
0.4927380952380952,0.3716666666666667,0.6536103739741511,0.2999841787047743
0.8419047619047622,0.8266666666666668,0.44949729046697007,0.38150408486554327
0.6236201298701298,0.5398809523809524,0.5462504524461047,0.2995336792580854
0.491118890139788,0.3889171245421246,0.5885960578323278,0.23955004434190058
0.6472222222222221,0.46642857142857147,0.5966533320480687,0.4876986379296289
0.8107142857142857,0.5333333333333334,0.4163108449521493,0.2412145344693409
0.547395104895105,0.3257539682539682,0.6121126915851979,0.2313140338882937
0.6760515873015872,0.5591666666666665,0.5745823504840533,0.31151897947005913
0.6186499611499612,0.479345238095238,0.6371753246753246,0.3001825873225756
0.6428661616161617,0.5653571428571429,0.5217157188095403,0.3227099581167544
0.5011507936507937,0.5635119047619048,0.3662514715142152,0.2743252490335712
0.55760101010101,0.5548611111111111,0.5475116713352006,0.15636436150102964
0.6700008325008324,0.5607142857142857,0.5870200316968892,0.33474333886435487
